,findings_start_date,case_id,st_cd,industry,Length_alleged_violtn,Number_farm,Avg_farm_size,Num_task_forces,Fatal_rate,poverty_rate,num_establishments_Fewer_20employees,Avg_net_farm_income,labor_intensity,min_wage_federal,min_wage_min,min_wage_max,h2a_violtn_cnt
10649,2015-07-12,1827601,ID,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,24400.0,484.0,0.0,4.8,12.3,1880.0,77984.38524590163,0,7.25,7.25,7.25,0
10650,2017-07-02,1828180,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,23.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,0,7.25,7.25,7.25,0
10651,2015-09-14,1832690,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",727.0,74400.0,188.0,0.0,3.9,13.6,1344.0,16676.84139784946,1,8.1,7.25,8.1,10
10652,2015-07-02,1834182,VT,OTHER CROP FARMING,865.0,7300.0,171.0,0.0,2.9,10.7,429.0,24761.09589041096,0,9.15,9.15,9.15,29
10653,2013-08-19,1706137,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,18.0,52000.0,191.0,0.0,3.3,12.7,2185.0,35199.442307692305,0,7.4,7.4,7.4,0
10654,2012-09-05,1710200,FL,FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,814.0,47500.0,200.0,0.0,2.7,15.3,3952.0,61322.77894736842,0,7.67,7.67,7.67,0
10655,2011-11-09,1711347,KY,SUPPORT ACTIVITIES FOR CROP PRODUCTION,730.0,85300.0,164.0,0.0,5.4,16.0,871.0,17799.648300117235,0,7.25,7.25,7.25,0
10656,2013-07-01,1751361,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,620.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,175
10657,2013-04-07,1756490,KS,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,61800.0,746.0,0.0,4.2,11.4,1284.0,95655.0,0,7.25,7.25,7.25,9
10658,2015-03-28,1757695,FL,FRUIT AND TREE NUT FARMING,18.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,1,8.05,8.05,8.05,0
10659,2013-11-21,1775353,KY,OTHER CROP FARMING,729.0,76500.0,170.0,0.0,4.7,22.0,944.0,38435.05882352941,0,7.25,7.25,7.25,5
10660,2015-10-28,1778609,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,28.0,47300.0,200.0,0.0,3.1,16.2,4183.0,65942.32558139536,0,8.05,8.05,8.05,0
10661,2014-04-07,1778740,AK,SUPPORT ACTIVITIES FOR FORESTRY,566.0,760.0,1092.0,0.0,7.8,11.9,208.0,-18222.368421052633,0,7.75,7.75,7.75,0
10662,2015-06-01,1793530,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,154.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,0,9.0,9.0,9.0,0
10663,2015-02-24,1794006,MS,VEGETABLE AND MELON FARMING,482.0,36700.0,294.0,0.0,6.8,19.1,1633.0,21356.485013623977,1,7.25,7.25,7.25,6
10664,2016-02-15,1794713,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,167.0,47100.0,200.0,2.0,3.6,13.0,4169.0,43336.8152866242,0,8.05,8.05,8.05,0
10665,2016-05-15,1795004,GA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,37.0,41800.0,229.0,0.0,3.9,15.4,2249.0,46549.71291866029,0,7.25,5.15,5.15,0
10666,2014-09-11,1796853,AR,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,44000.0,314.0,0.0,5.7,18.4,1926.0,47947.13636363636,0,7.25,6.25,6.25,1
10667,2017-01-25,1872106,TX,CATTLE RANCHING AND FARMING,729.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,1,7.25,7.25,7.25,0
10668,2017-01-12,1872190,TX,CATTLE RANCHING AND FARMING,729.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,1,7.25,7.25,7.25,0
10669,2016-06-30,1857625,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,728.0,47100.0,200.0,2.0,3.6,13.0,4169.0,43336.8152866242,0,8.05,8.05,8.05,4
10670,2016-07-20,1857801,CT,VEGETABLE AND MELON FARMING,729.0,6000.0,73.0,0.0,1.6,9.8,339.0,11212.166666666666,1,9.6,9.6,9.6,9
10671,2016-07-10,1857805,NJ,FRUIT AND TREE NUT FARMING,729.0,9100.0,79.0,0.0,2.4,9.4,827.0,30744.945054945056,1,8.38,8.38,8.38,0
10672,2018-06-27,1859261,IL,OILSEED AND GRAIN FARMING,23.0,72000.0,375.0,3.0,3.1,10.3,2006.0,52698.84722222222,0,8.25,8.25,8.25,0
10673,2018-01-01,1859395,CA,FRUIT AND TREE NUT FARMING,198.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,0
10674,2018-06-19,1859441,IL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,33.0,72000.0,375.0,3.0,3.1,10.3,2006.0,52698.84722222222,0,8.25,8.25,8.25,0
10675,2018-06-08,1859501,TX,OILSEED AND GRAIN FARMING,39.0,247000.0,514.0,6.0,3.8,13.7,9761.0,15798.744939271255,0,7.25,7.25,7.25,0
10676,2016-02-01,1859554,MD,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",911.0,12300.0,165.0,0.0,3.2,7.1,554.0,32839.67479674796,1,8.75,8.75,8.75,2
10677,2017-02-09,1874339,KS,FRUIT AND TREE NUT FARMING,729.0,58600.0,770.0,0.0,5.2,14.7,1536.0,27673.515358361776,1,7.25,7.25,7.25,0
10678,2016-01-26,1841991,OR,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",730.0,34400.0,474.0,0.0,3.9,11.8,3400.0,32518.95348837209,1,9.75,9.75,9.75,1
10679,2017-09-01,1841997,AZ,SUPPORT ACTIVITIES FOR CROP PRODUCTION,226.0,19100.0,1321.0,3.0,3.0,13.2,802.0,52639.89528795811,0,10.0,10.0,10.0,0
10680,2017-09-01,1841999,AZ,SUPPORT ACTIVITIES FOR CROP PRODUCTION,226.0,19100.0,1321.0,3.0,3.0,13.2,802.0,52639.89528795811,0,10.0,10.0,10.0,0
10681,2016-08-14,1845806,ND,OTHER CROP FARMING,729.0,29800.0,1312.0,1.0,7.0,11.1,884.0,29818.28859060403,0,7.25,7.25,7.25,8
10682,2016-04-02,1848930,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,241500.0,537.0,7.0,4.4,13.8,9532.0,10450.799171842651,0,7.25,7.25,7.25,0
10683,2017-04-11,1853724,FL,VEGETABLE AND MELON FARMING,407.0,47600.0,201.0,2.0,3.3,13.7,4096.0,64394.93697478991,1,8.1,8.1,8.1,75
10684,2018-04-06,1850483,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,0.0,247000.0,514.0,6.0,3.8,13.7,9761.0,15798.744939271255,0,7.25,7.25,7.25,0
10685,2015-04-16,1850681,CA,OTHER ANIMAL PRODUCTION,1095.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,0,9.0,9.0,9.0,0
10686,2015-04-16,1850682,CA,OTHER ANIMAL PRODUCTION,1095.0,77400.0,329.0,3.0,2.2,13.9,13367.0,215989.37984496122,0,9.0,9.0,9.0,0
10687,2016-10-02,1857181,CT,FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,721.0,6000.0,73.0,0.0,1.6,9.8,339.0,11212.166666666666,0,9.6,9.6,9.6,1
10688,2018-09-04,1873321,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,135.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,0,8.25,8.25,8.25,1
10689,2018-05-30,1858384,NC,OILSEED AND GRAIN FARMING,41.0,46400.0,181.0,0.0,3.8,13.1,2948.0,35714.97844827586,0,7.25,7.25,7.25,0
10690,2018-11-26,1873819,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,44.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,0,8.25,8.25,8.25,0
10691,2018-11-01,1873909,FL,VEGETABLE AND MELON FARMING,90.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,0
10692,2019-01-02,1873910,FL,VEGETABLE AND MELON FARMING,27.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,0
10693,2018-11-29,1873912,FL,VEGETABLE AND MELON FARMING,60.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,0
10694,2018-11-29,1873917,FL,VEGETABLE AND MELON FARMING,60.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,1
10695,2018-12-15,1873920,FL,VEGETABLE AND MELON FARMING,48.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,1
10696,2013-12-06,1719690,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,88.0,47700.0,199.0,0.0,2.8,14.8,4049.0,46019.28721174004,0,7.79,7.79,7.79,285
10697,2017-09-25,1841256,TX,OTHER CROP FARMING,83.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,0,7.25,7.25,7.25,0
10698,2017-10-01,1841420,TX,FRUIT AND TREE NUT FARMING,74.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,1,7.25,7.25,7.25,0
10699,2017-04-01,1841555,CA,VEGETABLE AND MELON FARMING,265.0,70500.0,328.0,8.0,2.2,12.4,12976.0,217549.94326241134,1,10.0,10.0,10.0,0
10700,2017-09-01,1841996,AZ,VEGETABLE AND MELON FARMING,226.0,19100.0,1321.0,3.0,3.0,13.2,802.0,52639.89528795811,1,10.0,10.0,10.0,89
10701,2017-12-11,1845057,CA,OTHER CROP FARMING,67.0,70500.0,328.0,8.0,2.2,12.4,12976.0,217549.94326241134,0,10.0,10.0,10.0,0
10702,2018-01-01,1845058,CA,OTHER CROP FARMING,90.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,0,11.0,11.0,11.0,0
10703,2017-09-05,1845229,TX,FRUIT AND TREE NUT FARMING,99.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,1,7.25,7.25,7.25,0
10704,2016-07-26,1845642,TX,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",668.0,241500.0,537.0,7.0,4.4,13.8,9532.0,10450.799171842651,1,7.25,7.25,7.25,5
10705,2018-04-02,1850114,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,0.0,247000.0,514.0,6.0,3.8,13.7,9761.0,15798.744939271255,0,7.25,7.25,7.25,0
10706,2014-09-29,1796872,AR,OILSEED AND GRAIN FARMING,727.0,44000.0,314.0,0.0,5.7,18.4,1926.0,47947.13636363636,0,7.25,6.25,6.25,5
10707,2017-11-06,1853351,CA,FRUIT AND TREE NUT FARMING,191.0,70500.0,328.0,8.0,2.2,12.4,12976.0,217549.94326241134,1,10.0,10.0,10.0,128
10708,2016-09-01,1861803,NY,FRUIT AND TREE NUT FARMING,729.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,161
10709,2016-09-06,1861856,ND,CATTLE RANCHING AND FARMING,729.0,29800.0,1312.0,1.0,7.0,11.1,884.0,29818.28859060403,1,7.25,7.25,7.25,0
10710,2016-08-30,1862006,AL,VEGETABLE AND MELON FARMING,729.0,44000.0,202.0,0.0,5.2,16.2,1327.0,22196.454545454548,1,7.25,7.25,7.25,11
10711,2016-08-31,1863008,OR,FRUIT AND TREE NUT FARMING,729.0,34400.0,474.0,0.0,3.9,11.8,3400.0,32518.95348837209,1,9.75,9.75,9.75,0
10712,2018-02-28,1863054,CA,FRUIT AND TREE NUT FARMING,188.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,570
10713,2018-02-22,1863057,CA,FRUIT AND TREE NUT FARMING,205.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,558
10714,2018-03-26,1863058,CA,FRUIT AND TREE NUT FARMING,163.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,87
10715,2018-09-09,1863884,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,6.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,0,11.0,11.0,11.0,0
10716,2016-09-25,1863941,FL,FRUIT AND TREE NUT FARMING,729.0,47100.0,200.0,2.0,3.6,13.0,4169.0,43336.8152866242,1,8.05,8.05,8.05,1
10717,2018-09-10,1867128,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,44.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,0,8.25,8.25,8.25,203
10718,2019-02-15,1874573,FL,FRUIT AND TREE NUT FARMING,4.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,0
10719,2018-01-01,1861047,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,220.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,0,11.0,11.0,11.0,0
10720,2017-04-15,1861096,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,594.0,47600.0,201.0,2.0,3.3,13.7,4096.0,64394.93697478991,0,8.1,8.1,8.1,30
10721,2018-05-01,1861100,NJ,VEGETABLE AND MELON FARMING,99.0,9900.0,76.0,0.0,2.0,8.2,823.0,32099.595959595958,1,8.6,8.6,8.6,19
10722,2016-10-01,1861307,OH,VEGETABLE AND MELON FARMING,727.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,0
10723,2019-03-12,1877416,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,0.0,247000.0,512.0,7.0,4.7,11.1,9843.0,19231.4008097166,0,7.25,7.25,7.25,0
10724,2016-09-10,1863383,NM,VEGETABLE AND MELON FARMING,729.0,24600.0,1756.0,1.0,4.9,17.8,695.0,34736.74796747967,1,7.5,7.5,7.5,0
10725,2018-09-01,1863385,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,6.0,247000.0,514.0,6.0,3.8,13.7,9761.0,15798.744939271255,0,7.25,7.25,7.25,0
10726,2018-09-03,1863387,NM,VEGETABLE AND MELON FARMING,3.0,24700.0,1640.0,3.0,4.7,16.6,715.0,35131.336032388666,1,7.5,7.5,7.5,0
10727,2018-07-05,1863463,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,88.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,0,8.25,8.25,8.25,1
10728,2018-03-19,1854185,FL,FRUIT AND TREE NUT FARMING,67.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,0
10729,2016-05-22,1854193,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",735.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,0
10730,2016-05-25,1854199,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",729.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,0
10731,2016-05-30,1854200,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",727.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,0
10732,2016-05-29,1854202,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",727.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,2
10733,2016-04-01,1854206,OH,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",974.0,74500.0,188.0,0.0,3.1,13.7,1387.0,5861.7315436241615,1,8.1,7.25,8.1,0
10734,2018-05-08,1854391,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,10.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,0,11.0,11.0,11.0,0
10735,2018-05-13,1854395,CA,FRUIT AND TREE NUT FARMING,6.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,0
10736,2017-11-16,1864004,MO,CATTLE RANCHING AND FARMING,382.0,95300.0,293.0,1.0,4.4,11.1,1538.0,17540.68205666317,1,7.7,7.7,7.7,0
10737,2016-12-04,1864100,NY,VEGETABLE AND MELON FARMING,727.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,13
10738,2016-11-20,1855757,NY,FRUIT AND TREE NUT FARMING,727.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,8
10739,2016-06-15,1855801,NY,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",727.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,0
10740,2016-04-25,1857291,KY,OTHER CROP FARMING,792.0,76000.0,170.0,2.0,5.0,15.2,1028.0,13047.802631578948,0,7.25,7.25,7.25,7
10741,2016-07-19,1857798,CT,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",728.0,6000.0,73.0,0.0,1.6,9.8,339.0,11212.166666666666,1,9.6,9.6,9.6,2
10742,2017-01-01,1858485,MS,POULTRY AND EGG PRODUCTION,481.0,35000.0,299.0,0.0,6.2,18.3,1594.0,44245.74285714286,0,7.25,7.25,7.25,0
10743,2018-02-01,1858889,IA,OTHER ANIMAL PRODUCTION,236.0,86000.0,356.0,0.0,4.9,8.9,2436.0,62500.24418604651,0,7.25,7.25,7.25,3
10744,2016-07-19,1858893,ID,SUPPORT ACTIVITIES FOR CROP PRODUCTION,729.0,24300.0,486.0,0.0,4.1,11.1,1915.0,74260.98765432098,0,7.25,7.25,7.25,4
10745,2017-03-16,1858971,MI,SUPPORT ACTIVITIES FOR CROP PRODUCTION,481.0,47600.0,195.0,1.0,3.4,12.7,2414.0,17481.91176470588,0,8.9,8.9,8.9,67
10746,2018-07-23,1859774,CA,VEGETABLE AND MELON FARMING,1.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,1,11.0,11.0,11.0,0
10747,2018-06-05,1860020,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,47.0,69400.0,350.0,14.0,2.3,11.9,13712.0,225810.1152737752,0,11.0,11.0,11.0,0
10748,2016-09-13,1863913,ID,OTHER CROP FARMING,729.0,24300.0,486.0,0.0,4.1,11.1,1915.0,74260.98765432098,0,7.25,7.25,7.25,2
10749,2018-07-01,1864239,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,81.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,0,8.25,8.25,8.25,1
10750,2018-09-01,1866235,MS,VEGETABLE AND MELON FARMING,45.0,34700.0,300.0,0.0,6.7,19.6,1578.0,41382.30547550433,1,7.25,7.25,7.25,1
10751,2016-10-10,1866241,NY,FRUIT AND TREE NUT FARMING,728.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,0
10752,2017-08-08,1866405,TX,FRUIT AND TREE NUT FARMING,444.0,248500.0,540.0,6.0,4.3,13.4,9652.0,16595.54124748491,1,7.25,7.25,7.25,3
10753,2017-11-01,1853969,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,202.0,47600.0,201.0,2.0,3.3,13.7,4096.0,64394.93697478991,0,8.1,8.1,8.1,0
10754,2016-11-07,1867731,LA,FRUIT AND TREE NUT FARMING,729.0,26900.0,288.0,1.0,5.0,20.2,1383.0,22181.7843866171,1,7.25,7.25,7.25,18
10755,2016-11-03,1867734,LA,FRUIT AND TREE NUT FARMING,729.0,26900.0,288.0,1.0,5.0,20.2,1383.0,22181.7843866171,1,7.25,7.25,7.25,1
10756,2018-09-24,1867735,FL,VEGETABLE AND MELON FARMING,58.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,0
10757,2016-11-07,1867906,VA,VEGETABLE AND MELON FARMING,729.0,44800.0,181.0,2.0,4.0,11.4,1599.0,7957.901785714285,1,7.25,7.25,7.25,4
10758,2016-11-19,1865861,NY,FRUIT AND TREE NUT FARMING,727.0,35500.0,206.0,5.0,3.1,11.9,2337.0,19884.25352112676,1,9.0,9.0,9.0,2
10759,2016-11-10,1865864,PA,FRUIT AND TREE NUT FARMING,729.0,58200.0,131.0,0.0,2.8,11.1,1899.0,12565.790378006874,1,7.25,7.25,7.25,0
10760,2016-10-27,1865871,NH,FRUIT AND TREE NUT FARMING,721.0,4400.0,107.0,2.0,3.2,6.4,255.0,3400.227272727273,1,7.25,7.25,7.25,6
10761,2018-12-05,1902860,FL,FRUIT AND TREE NUT FARMING,426.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,39
10762,2019-11-18,1902867,FL,FRUIT AND TREE NUT FARMING,165.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,18
10763,2019-11-23,1903016,FL,FRUIT AND TREE NUT FARMING,74.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,1
10764,2018-06-05,1911745,VT,VEGETABLE AND MELON FARMING,730.0,6800.0,176.0,2.0,3.5,9.7,464.0,20538.970588235294,1,10.5,10.5,10.5,3
10765,2020-04-01,1920940,NJ,VEGETABLE AND MELON FARMING,163.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10766,2020-04-01,1920941,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",163.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10767,2020-04-01,1921215,NJ,VEGETABLE AND MELON FARMING,167.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10768,2020-02-01,1921216,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",227.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10769,2020-04-01,1921399,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",169.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10770,2020-03-01,1921401,NJ,"GREENHOUSE, NURSERY, AND FLORICULTURE PRODUCTION",204.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10771,2020-08-01,1921491,PA,VEGETABLE AND MELON FARMING,54.0,52700.0,139.0,0.0,2.7,10.6,2104.0,30120.45540796964,1,7.25,7.25,7.25,0
10772,2020-03-01,1921655,NJ,VEGETABLE AND MELON FARMING,205.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10773,2020-04-01,1921656,NJ,VEGETABLE AND MELON FARMING,174.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10774,2020-03-01,1921657,NJ,FRUIT AND TREE NUT FARMING,205.0,9900.0,76.0,0.0,2.2,8.2,801.0,56284.14141414141,1,11.0,11.0,11.0,0
10775,2019-04-01,1885704,NJ,FRUIT AND TREE NUT FARMING,86.0,9900.0,76.0,0.0,1.8,6.3,823.0,65351.010101010106,1,11.0,11.0,11.0,0
10776,2019-05-16,1885944,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,30.0,69900.0,348.0,15.0,2.5,10.1,13774.0,165585.4077253219,0,12.0,12.0,12.0,0
10777,2018-05-01,1855208,MS,FRUIT AND TREE NUT FARMING,34.0,34700.0,300.0,0.0,6.7,19.6,1578.0,41382.30547550433,1,7.25,7.25,7.25,2
10778,2017-02-01,1856273,WI,SUPPORT ACTIVITIES FOR FORESTRY,637.0,64800.0,209.0,1.0,3.5,9.5,2323.0,28430.956790123455,0,7.25,7.25,7.25,0
10779,2020-03-16,1910915,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,26.0,247000.0,510.0,6.0,3.9,14.0,9885.0,22636.78947368421,0,7.25,7.25,7.25,0
10780,2018-01-15,1881529,OH,SUPPORT ACTIVITIES FOR CROP PRODUCTION,304.0,77800.0,179.0,0.0,3.0,11.9,1412.0,28778.868894601543,0,8.3,8.3,8.3,31
10781,2018-04-30,1881988,OH,SUPPORT ACTIVITIES FOR CROP PRODUCTION,199.0,77800.0,179.0,0.0,3.0,11.9,1412.0,28778.868894601543,0,8.3,8.3,8.3,2
10782,2019-05-13,1884073,CA,SUPPORT ACTIVITIES FOR CROP PRODUCTION,24.0,69900.0,348.0,15.0,2.5,10.1,13774.0,165585.4077253219,0,12.0,12.0,12.0,0
10783,2019-06-23,1887961,FL,SUPPORT ACTIVITIES FOR CROP PRODUCTION,15.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,0,8.56,8.56,8.56,0
10784,2018-03-01,1888176,IA,OILSEED AND GRAIN FARMING,544.0,86000.0,356.0,0.0,4.9,8.9,2436.0,62500.24418604651,0,7.25,7.25,7.25,184
10785,2017-08-05,1888660,KS,SUPPORT ACTIVITIES FOR CROP PRODUCTION,727.0,58600.0,770.0,0.0,5.2,14.7,1536.0,27673.515358361776,0,7.25,7.25,7.25,9
10786,2020-04-08,1918729,GA,FRUIT AND TREE NUT FARMING,138.0,41400.0,246.0,1.0,4.3,13.2,2244.0,47335.99033816425,1,7.25,5.15,5.15,0
10787,2020-06-01,1918857,SC,OTHER CROP FARMING,121.0,24600.0,195.0,0.0,4.8,13.3,1115.0,13053.739837398374,0,7.25,7.25,7.25,0
10788,2020-09-24,1921925,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,0.0,247000.0,510.0,6.0,3.9,14.0,9885.0,22636.78947368421,0,7.25,7.25,7.25,0
10789,2020-09-24,1922015,TX,OTHER CROP FARMING,0.0,247000.0,510.0,6.0,3.9,14.0,9885.0,22636.78947368421,0,7.25,7.25,7.25,0
10790,2020-08-24,1922032,OR,FRUIT AND TREE NUT FARMING,41.0,37200.0,425.0,0.0,3.4,9.4,4023.0,30103.870967741936,1,12.0,12.0,12.0,0
10791,2019-03-24,1902807,FL,FRUIT AND TREE NUT FARMING,364.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,24
10792,2018-12-15,1902865,FL,FRUIT AND TREE NUT FARMING,414.0,47500.0,204.0,4.0,3.5,13.7,4114.0,61607.11578947368,1,8.25,8.25,8.25,3
10793,2019-08-15,1902866,FL,VEGETABLE AND MELON FARMING,181.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,48
10794,2016-05-14,1841252,AR,OTHER CROP FARMING,627.0,43000.0,319.0,0.0,5.3,16.0,1997.0,19672.418604651164,0,8.0,8.0,8.0,33
10795,2019-01-01,1897635,TX,SUPPORT ACTIVITIES FOR CROP PRODUCTION,401.0,247000.0,512.0,7.0,4.7,11.1,9843.0,19231.4008097166,0,7.25,7.25,7.25,0
10796,2019-10-13,1897671,FL,VEGETABLE AND MELON FARMING,51.0,47400.0,205.0,6.0,3.2,11.5,4175.0,51146.70886075949,1,8.56,8.56,8.56,0
